url,title,realization,genre,subgenre,production,coproduction,type,theme,year
https://www.unifrance.org/film/49664/correspondance-melodrame,Correspondance Mélodrame,"Joseph Morder, Bruno Bouchard",Expérimental,null,La Vie est Belle,null,Long-métrage,null,2019
https://www.unifrance.org/film/49282/chichinette-ma-vie-d-espionne,"Chichinette, ma vie d'espionne",Nicola Alice Hens,Documentaire,Documentaire,Mérovée Film Production,Mérovée Film Production,Long-métrage,null,undefined
https://www.unifrance.org/film/48783/dans-la-matinee,Dans la matinée,Franck Llopis,Fiction,Drame,Les Films à Fleur de Peau,null,Long-métrage,null,undefined
https://www.unifrance.org/film/48157/daniel-darc-pieces-of-my-life,"Daniel Darc, Pieces of My Life","Marc Dufaud, Thierry Villeneuve",Documentaire,Portrait,Sombrero and Co,null,Long-métrage,Musique,2019
https://www.unifrance.org/film/45780/des-hommes,Des hommes,"Alice Odiot, Jean-Robert Viallet",Documentaire,null,Unité (ex-Unité de Production),null,Long-métrage,Prison,2019
https://www.unifrance.org/film/49392/la-cravate,La Cravate,"Étienne Chaillou, Mathias Théry",Documentaire,null,Quark Productions,null,Long-métrage,null,2019
https://www.unifrance.org/film/49632/d-etoile-en-etoile,D'étoile en étoile,Antonio Amaral,Fiction,"Comédie, Fantastique",Image Fantôme,null,Long-métrage,null,2019
https://www.unifrance.org/film/48042/detroiters,Detroiters,Andreï Schtakleff,Documentaire,Documentaire,Spectre Productions,"The Dark, Le Studio Orlando",Long-métrage,null,2019
https://www.unifrance.org/film/48703/d-un-clandestin-l-autre,"D'un clandestin, l'autre",Eric Deroo,Documentaire,null,Galatée Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/48382/en-liberte-le-village-democratique-de-pourgues,En liberté ! Le village démocratique de Pourgues,Alexandre Ferrini,Documentaire,null,DHR,null,Long-métrage,null,undefined
https://www.unifrance.org/film/48448/douce-france,Douce France,Geoffrey Couanon,Documentaire,null,Elzévir Films,De Deux Choses Lune,Long-métrage,null,2019
https://www.unifrance.org/film/47411/entre-deux-trains,Entre deux trains,Pierre Filmon,Fiction,Drame,Le Studio Orlando,null,Long-métrage,null,2019
https://www.unifrance.org/film/46710/les-equilibristes,Les Equilibristes,Perrine Michel,Documentaire,null,La Chambre aux Fresques,Hors Saison,Long-métrage,"Maladie, Vieillesse, Mort",2019
https://www.unifrance.org/film/47824/les-envoutes,Les Envoûtés,Pascal Bonitzer,Fiction,Drame,SBS Productions,null,Long-métrage,null,2019
https://www.unifrance.org/film/47983/et-puis-nous-danserons,Et puis nous danserons,Levan Akin,Fiction,Drame,Ama Productions,Ama Productions,Long-métrage,Danse,undefined
https://www.unifrance.org/film/49867/le-fantome-de-laurent-terzieff,Le Fantôme de Laurent Terzieff,Jacques Richard,Documentaire,null,Les Films de Chaillot,null,Long-métrage,null,2019
https://www.unifrance.org/film/48082/femmes-d-argentine,Femmes d'Argentine,Juan Solanas,Documentaire,Femmes,Les Films du Sud,null,Long-métrage,null,2019
https://www.unifrance.org/film/49300/fendas,Fendas,Carlos Segundo,Fiction,"Drame, Science-fiction",Les Valseurs,null,Long-métrage,null,2019
https://www.unifrance.org/film/51179/le-feu-sacre,Le Feu sacré,Eric Guéret,Documentaire,null,Bonne Pioche Cinéma,null,Long-métrage,null,2019
https://www.unifrance.org/film/48106/les-frenchmen-les-premiers-super-heros-francais,"Les Frenchmen, les premiers super-héros français",Olivier Goujon,Fiction,"Comédie, Aventure, Science-fiction",OG Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/44013/freres-d-arme,Frères d'arme,Sylvain Labrosse,Fiction,Drame,La Vie est Belle,Paris-Brest Productions,Long-métrage,null,2019
https://www.unifrance.org/film/49612/le-gout-du-secret,Le Goût du secret,Guillaume Suon,Documentaire,null,Tipasa Production,null,Long-métrage,null,2019
https://www.unifrance.org/film/49297/graines-de-ronds-points,Graines de ronds-points,Jean-Paul Julliand,Documentaire,null,Électron Libre Compagnie,null,Long-métrage,null,2019
https://www.unifrance.org/film/49429/les-grands-voisins-la-cite-revee,"Les Grands Voisins, la cité rêvée",Bastien Simon,Documentaire,null,La Vingt-Cinquième Heure,null,Long-métrage,null,2019
https://www.unifrance.org/film/50402/green-boys,Green Boys,Ariane Doublet,Documentaire,null,Squaw,null,Long-métrage,null,2019
https://www.unifrance.org/film/54389/guanzhou-une-nouvelle-ere,"Guanzhou, une nouvelle ère",Boris Svartzman,Documentaire,Documentaire,Macalube Films,Prima Luce,Long-métrage,null,2019
https://www.unifrance.org/film/49074/happy-la-meditation-a-l-ecole,"Happy, la méditation à l'école","Hélène Walter, Eric Georgeault",Documentaire,null,Tama Production,null,Long-métrage,Éducation,2019
https://www.unifrance.org/film/47071/haut-perches,Haut perchés,"Olivier Ducastel, Jacques Martineau",Fiction,Comédie dramatique,Remora Films,Épicentre Films,Long-métrage,null,2019
https://www.unifrance.org/film/48705/hayati,Hayati,Osman Mebarek,Fiction,Drame,Saint-André-des-Arts,null,Long-métrage,null,undefined
https://www.unifrance.org/film/46486/les-heros-ne-meurent-jamais,Les héros ne meurent jamais,Aude Léa Rapin,Fiction,Drame,Les films du Worso,Radar Films,Long-métrage,null,2019
https://www.unifrance.org/film/53488/ici-je-vais-pas-mourir,Ici je vais pas mourir,"Edie Laconi, Cécile Dumas",Documentaire,Documentaire,Les Alchimistes (ex-Docks 66 et Ligne 7),null,Long-métrage,null,undefined
https://www.unifrance.org/film/49801/israel-le-voyage-interdit,"Israël, le voyage interdit",Jean-Pierre Lledo,Documentaire,null,Naouel Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/48091/je-la-rencontrerai,Je la rencontrerai,Raphaël Kirgo,Fiction,Comédie dramatique,Saint-André-des-Arts,null,Long-métrage,null,undefined
https://www.unifrance.org/film/47410/je-ne-reve-que-de-vous,Je ne rêve que de vous,Laurent Heynemann,Fiction,"Drame, Historique",Mazel Productions,null,Long-métrage,null,2019
https://www.unifrance.org/film/49759/je-ne-sais-pas-si-c-est-tout-le-monde,Je ne sais pas si c'est tout le monde,Vincent Delerm,Documentaire,Documentaire de création,Rouge International,Tôt ou Tard Films,Court-métrage,null,2019
https://www.unifrance.org/film/48767/je-prends-ta-peine,Je prends ta peine,Anne Consigny,Documentaire,null,No School Productions,null,Long-métrage,Maladie,2019
https://www.unifrance.org/film/48244/les-joueuses,Les Joueuses,Stéphanie Gillard,Documentaire,Femmes,Rouge International,"Pathé Films, Auvergne-Rhône-Alpes Cinéma",Long-métrage,Sport,2019
https://www.unifrance.org/film/49288/la-jungle-est-mon-jardin,La Jungle est mon jardin,Enrico Alexander-Giordano,Fiction,Drame,Mob Productions & Distributions,null,Long-métrage,null,2019
https://www.unifrance.org/film/47221/jusqu-a-la-mer,Jusqu'à la mer,Marco Gastine,Documentaire,null,Les Films du Tambour de Soie,Les Films du Tambour de Soie,Long-métrage,null,undefined
https://www.unifrance.org/film/47985/kongo,Kongo,"Hadrien La Vapeur, Corto Vaclav",Documentaire,null,Expédition Invisible,null,Long-métrage,null,2019
https://www.unifrance.org/film/49197/laissons-les-morts-engloutir-les-morts,Laissons les morts engloutir les morts,Paul-Anthony Mille,Fiction,"Drame, Historique",Kafard Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/50948/leo-loulou-jeanne-et-les-autres,"Léo, Loulou, Jeanne et les autres",Ellénore Loehr,Documentaire,null,Saint-André-des-Arts,null,Long-métrage,null,undefined
https://www.unifrance.org/film/49194/leur-algerie,Leur Algérie,Lina Soualem,Documentaire,Documentaire,Agat Films - Ex nihilo,null,Long-métrage,Immigration,2019
https://www.unifrance.org/film/49294/libertins,Libertins,Lionel Baillemont,Fiction,"Drame, Historique",Ophelia Film,null,Long-métrage,null,2019
https://www.unifrance.org/film/46763/lil-buck-real-swan,Lil' Buck: Real Swan,Louis Wallecan,Documentaire,null,Lechinski,"Tanit Films, Machine Molle",Long-métrage,Danse,2019
https://www.unifrance.org/film/49610/la-maquisarde,La Maquisarde,Nora Hamdi,Fiction,Drame,La Nouvelle Productions,null,Long-métrage,Guerre,2019
https://www.unifrance.org/film/50910/mathilde-et-rosette,Mathilde et Rosette,Alice Ekman,Documentaire,null,Toutéla Productions,null,Court-métrage,null,2019
https://www.unifrance.org/film/47432/le-mariage-de-verida,Le Mariage de Verida,Michela Occhipinti,Fiction,null,MACT Productions,MACT Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/52673/mere-et-fille,Mère et fille,Jure Pavlovic,Fiction,Drame,Les Films de l'Oeil Sauvage,Les Films de l'Oeil Sauvage,Long-métrage,null,undefined
https://www.unifrance.org/film/49555/les-melancolies-de-sade,Les Mélancolies de Sade,Guy Marignane,Fiction,"Drame, Biopic",Collection Opus,null,Long-métrage,null,2019
https://www.unifrance.org/film/52817/la-metaphysique-du-berger,La Métaphysique du berger,Michaël Bernadat,Documentaire,Documentaire,La Vingt-Cinquième Heure,null,Long-métrage,null,2019
https://www.unifrance.org/film/47099/mignonnes,Mignonnes,Maïmouna Doucouré,Fiction,Comédie dramatique,Bien ou Bien Productions,France 3 Cinéma,Long-métrage,"Adolescence, Enfance, Féminité, Famille",2019
https://www.unifrance.org/film/50487/mon-nom-est-clitoris,Mon nom est clitoris,"Daphné Leblond, Lisa Billuart-Monet",Documentaire,null,Pivonka,Pivonka,Long-métrage,null,undefined
https://www.unifrance.org/film/45988/mon-frere,Mon frère,Julien Abraham,Fiction,Drame,Agat Films - Ex nihilo,null,Long-métrage,null,2019
https://www.unifrance.org/film/49245/les-mots-de-taj,Les Mots de Taj,Dominique Choisy,Documentaire,Documentaire,La Voie Lactée,null,Long-métrage,null,2019
https://www.unifrance.org/film/45790/mosquito,Mosquito,Joao Nuno Pinto,Fiction,"Guerre, Historique, Drame",Alfama Films Production,null,Long-métrage,Guerre,2019
https://www.unifrance.org/film/45397/monos,Monos,Alejandro Landes,Fiction,Drame,Le Pacte,Le Pacte,Long-métrage,null,undefined
https://www.unifrance.org/film/48771/nana-et-les-filles-du-bord-de-mer,Nana et les filles du bord de mer,Patricia Bardon,Fiction,Comédie,Cassia's Productions,null,Long-métrage,null,2019
https://www.unifrance.org/film/54128/noel-et-sa-mere,Noël et sa mère,Arthur Dreyfus,Documentaire,Documentaire,Tamara Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/46799/les-municipaux-trop-c-est-trop,"Les Municipaux (trop, c'est trop)","Eric Carrière, Francis Ginibre",Fiction,Comédie,Waiting for Cinéma,"STUDIOCANAL, C8 Films",Long-métrage,null,2019
https://www.unifrance.org/film/46976/nous-le-peuple,Nous le peuple,"Claudine Bories, Patrice Chagnard",Documentaire,null,Les Films du Parotier,null,Long-métrage,null,2019
https://www.unifrance.org/film/47067/nos-defaites,Nos défaites,Jean-Gabriel Périot,Documentaire,Documentaire,Envie de Tempête Productions,null,Long-métrage,null,2019
https://www.unifrance.org/film/47986/noni-le-fruit-de-l-espoir,Noni - Le Fruit de l'espoir,Alain Williams,Fiction,Drame,Starvision World,null,Long-métrage,null,2019
https://www.unifrance.org/film/49321/ode-bertrand-lignee-pour-seul-trait,"Ode Bertrand, lignée pour seul trait",Guillaume Lavit d'Hautefort,Documentaire,null,Saint-André-des-Arts,null,Couleur,null,undefined
https://www.unifrance.org/film/48072/l-oeuf-dure,L'Œuf dure,Rémi Lange,Fiction,Comédie,Les Films de l'Ange,null,Long-métrage,Paternité,2019
https://www.unifrance.org/film/49076/ocean,Océan,Océan,Documentaire,null,High Sea Production,null,Long-métrage,Identité,2019
https://www.unifrance.org/film/47968/on-va-tout-peter,On va tout péter,Lech Kowalski,Documentaire,null,Revolt Cinema,Arte France Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/56345/les-orphelins-de-sankara,Les Orphelins de Sankara,Géraldine Berger,Documentaire,Documentaire,Les Films d'un Jour,null,Long-métrage,null,2019
https://www.unifrance.org/film/48540/paris-stalingrad,Paris Stalingrad,"Hind Meddeb, Thim Naccache",Documentaire,Portrait,Les Films du Sillage,Echo Films,Long-métrage,"Exclusion, Exil",2019
https://www.unifrance.org/film/49426/paroles-de-bandits,Paroles de bandits,Jean Boiron-Lajous,Documentaire,null,Prima Luce,null,Long-métrage,Immigration,2019
https://www.unifrance.org/film/48418/partir,Partir ?,Mary-Noël Niba,Documentaire,null,DACP - De l'Autre Côté du Périph',null,Long-métrage,null,2019
https://www.unifrance.org/film/48435/pingouin-et-goeland-et-leurs-300-petits,Pingouin et Goéland et leurs 300 petits,Michel Leclerc,Documentaire,Historique,Agat Films - Ex nihilo,null,Long-métrage,null,2019
https://www.unifrance.org/film/48105/permaculture-la-voie-de-l-autonomie,"Permaculture, la voie de l'autonomie","Carinne Coisman, Julien Lenoir",Documentaire,null,Jupiter Communications,null,Long-métrage,null,2019
https://www.unifrance.org/film/47227/le-perimetre-de-kamse,Le Périmètre de Kamsé,Olivier Zuchuat,Documentaire,null,andolfi,null,Long-métrage,null,2019
https://www.unifrance.org/film/45805/pour-l-eternite,Pour l'éternité,Roy Andersson,Fiction,Drame,Coproduction Office,Coproduction Office,Long-métrage,null,undefined
https://www.unifrance.org/film/49296/prendre-soin,Prendre soin,Bertrand Hagenmüller,Documentaire,null,Loir Production,null,Long-métrage,null,2019
https://www.unifrance.org/film/48936/le-prince-serpent,Le Prince serpent,"Fabrice Luang-Vija, Anna Khmelevskaya",Animation,"Animation 2D, Conte & Mythe, Fantastique",Fargo,null,Court-métrage,"Légende, Métamorphose, Féminité",2019
https://www.unifrance.org/film/48663/princes-et-vagabonds,Princes et vagabonds,Fabienne Le Houérou,Documentaire,null,Hevadis Films,null,Long-métrage,Musique,undefined
https://www.unifrance.org/film/47964/port-authority,Port Authority,Danielle Lessovitz,Fiction,Drame,Madeleine Films,Madeleine Films,Long-métrage,null,undefined
https://www.unifrance.org/film/48480/princesse-europe,Princesse Europe,Camille Lotteau,Documentaire,null,Margo Cinéma,"Arte France Cinéma, France 3 Cinéma",Long-métrage,null,2019
https://www.unifrance.org/film/49136/les-reines-de-la-nuit,Les Reines de la nuit,Christiane Spiero,Documentaire,null,Midori Production,null,Long-métrage,null,2019
https://www.unifrance.org/film/45764/rendre-la-justice,Rendre la justice,Robert Salis,Documentaire,null,Eden Films,"France 2 Cinéma, Ladybirds Cinéma",Long-métrage,Justice,2019
https://www.unifrance.org/film/48770/le-roi-d-ici,Le Roi d'ici,Avénarius D'Ardronville,Fiction,Comédie,Saint-André-des-Arts,null,Long-métrage,null,undefined
https://www.unifrance.org/film/48969/pygmalionnes,Pygmalionnes,Quentin Delcourt,Documentaire,null,IRRIX Films Production ,"Proarti, La Cerise sur le Geateau",Long-métrage,Cinéma,2019
https://www.unifrance.org/film/48785/le-reseau-shelburn,Le Réseau Shelburn,Nicolas Guillou,Fiction,"Guerre, Drame",Vent d'Ouest Production,null,Long-métrage,null,2019
https://www.unifrance.org/film/49118/sans-frapper,Sans frapper,Alexe Poukine,Documentaire,Documentaire,Alter Ego Production,Alter Ego Production,Long-métrage,null,undefined
https://www.unifrance.org/film/47808/la-sainte-famille,La Sainte Famille,Louis-Do de Lencquesaing,Fiction,Drame,Everybody On Deck,null,Long-métrage,null,2019
https://www.unifrance.org/film/46780/terminal-sud,Terminal Sud,Rabah Ameur-Zaïmèche,Fiction,"Drame, Thriller",Sarrazink Productions,Arte France Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/49073/theatre-du-radeau-triptyque,"Théâtre du Radeau, triptyque",Patrick Viret,Documentaire,null,Les Films du Viaduc,null,Long-métrage,Théâtre,undefined
https://www.unifrance.org/film/47777/qu-un-sang-impur,Qu'un sang impur...,Abdel Raouf Dafri,Fiction,"Guerre, Drame",Moana Films,France 2 Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/48482/the-last-hillbilly,The Last Hillbilly,"Diane Sara Bouzgarrou, Thomas Jenkoe",Documentaire,null,Films de Force Majeure,null,Long-métrage,null,2019
https://www.unifrance.org/film/53636/tous-flics,Tous flics,Jean-Pierre Mocky,Fiction,Comédie,MDP - Mocky Delicious Products,null,Long-métrage,null,2019
https://www.unifrance.org/film/48247/tout-le-monde-m-appelle-mike,Tout le monde m'appelle Mike,Guillaume Bonnier,Fiction,Thriller,Spectre Productions,"The Dark, Le Studio Orlando",Long-métrage,null,2019
https://www.unifrance.org/film/47975/tu-merites-un-amour,Tu mérites un amour,Hafsia Herzi,Fiction,Drame,Les Films de la Bonne Mère,Arte France Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/48160/une-joie-secrete,Une joie secrète,Jérôme Cassou,Documentaire,null,Le Prix de l'essence,null,Long-métrage,Danse,2019
https://www.unifrance.org/film/53813/une-maison,Une maison,Judith Auffray,Documentaire,Documentaire,La Traverse,null,Long-métrage,null,2019
https://www.unifrance.org/film/45568/seme-le-vent,Sème le vent,Danilo Caputo,Fiction,Drame,JBA Production,null,Long-métrage,null,2019
https://www.unifrance.org/film/44962/la-sincerite,La Sincérité,Charles Guérin-Surville,Fiction,null,Beabia Films (ex Good Way Films),null,Long-métrage,Cinéma,2019
https://www.unifrance.org/film/45314/slam,Slam,Partho Sen Gupta,Fiction,Drame,Dolce Vita Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/45583/sortilege,Sortilège,Ala Eddine Slim,Fiction,Drame,Still Moving,null,Long-métrage,null,2019
https://www.unifrance.org/film/49611/soumaya,Soumaya,"Waheed Khan, Ubaydah Abu-Usayd",Fiction,Drame,Yaraa,null,Long-métrage,null,2019
https://www.unifrance.org/film/49427/le-souvenir-des-annees,Le Souvenir des années,Thomas Hutteau,Fiction,Drame,Saint-André-des-Arts,null,Long-métrage,null,undefined
https://www.unifrance.org/film/49360/souviens-toi-de-ton-futur-visages-de-l-agroecologie,Souviens-toi de ton futur - Visages de l'agroécologie,Enora Boutin,Documentaire,null,Le-loKal production,null,Long-métrage,null,2019
https://www.unifrance.org/film/51118/spiral,Spiral,Sofiene Mamdi,Fiction,Drame,Reaficta Films,null,Long-métrage,null,undefined
https://www.unifrance.org/film/45976/swallow,Swallow,Carlo Mirabella-David,Fiction,Drame,Logical Pictures,"Logical Pictures, Charades",Long-métrage,null,undefined
https://www.unifrance.org/film/48089/tends-moi-la-main,Tends-moi la main,Franck Llopis,Fiction,"Drame, Policier",Les Films à Fleur de Peau,null,Long-métrage,null,undefined
https://www.unifrance.org/film/49853/yiddish,Yiddish,Nurith Aviv,Documentaire,null,Les Films d'Ici,France Télévisions,Long-métrage,null,2019
https://www.unifrance.org/film/45501/qu-est-ce-qu-on-a-encore-fait-au-bon-dieu,Qu'est-ce qu'on a (encore) fait au bon Dieu ?,Philippe de Chauveron,Fiction,Comédie,Les Films du Premier,TF1 Films Production,Long-métrage,null,2018
https://www.unifrance.org/film/43779/minuscule-2-les-mandibules-du-bout-du-monde,Minuscule 2 – Les Mandibules du bout du monde,"Thomas Szabo, Hélène Giraud",Animation,"Animation, Aventure",Futurikon,null,Long-métrage,null,2018
https://www.unifrance.org/film/45827/terra-willy,Terra Willy,Éric Tosti,Animation,"Animation, Animation 3D, Aventure",TAT productions,"BAC Films, France 3 Cinéma, Logical Pictures, master films",Long-métrage,Amitié,2018
https://www.unifrance.org/film/45192/mon-inconnue,Mon inconnue,Hugo Gélin,Fiction,Comédie sentimentale,Zazi Films ,"France 3 Cinéma, C8 Films",Long-métrage,null,2018
https://www.unifrance.org/film/44910/doubles-vies,Doubles vies,Olivier Assayas,Fiction,Comédie dramatique,CG Cinéma,"Arte France Cinéma, Vortex Sutra, Playtime",Long-métrage,null,2018
https://www.unifrance.org/film/45543/le-mystere-henri-pick,Le Mystère Henri Pick,Rémi Bezançon,Fiction,Comédie dramatique,Mandarin & Compagnie (ex-Mandarin Production),"France 2 Cinéma, Gaumont",Long-métrage,null,2018
https://www.unifrance.org/film/46077/celle-que-vous-croyez,Celle que vous croyez,Safy Nebbou,Fiction,"Comédie dramatique, Romance, Thriller",Diaphana,France 3 Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/48677/une-vie-secrete,Une vie secrète,"Aitor Arregi, Jon Garaño, Jose Mari Goenaga",Fiction,Drame psychologique,Manny Films,Manny Films,Long-métrage,"Guerre, Histoire, Prison",undefined
https://www.unifrance.org/film/44143/ailo-une-odyssee-en-laponie,Aïlo : Une odyssée en Laponie,Guillaume Maidatchevsky,Documentaire,"Documentaire, Animalier",Borsalino Productions,Gaumont,Long-métrage,null,2018
https://www.unifrance.org/film/46081/donne-moi-des-ailes,Donne-moi des ailes,Nicolas Vanier,Fiction,Aventure,SND,France 2 Cinéma,Long-métrage,Nature,2018
https://www.unifrance.org/film/48331/un-monde-ailleurs,Un monde ailleurs,Étienne Faure,Fiction,"Thriller, Drame",Eivissa Productions,null,Long-métrage,null,2019
https://www.unifrance.org/film/50579/un-soupcon-d-amour,Un soupçon d'amour,Paul Vecchiali,Fiction,"Drame psychologique, Portrait",Dialectik,QP2,Long-métrage,"Famille, Spiritualité, Théâtre",2019
https://www.unifrance.org/film/48223/la-vie-de-chateau,La Vie de château,"Clémence Madeleine-Perdrillat, Nathaniel H'limi",Animation,"Dessin animé, Comédie dramatique",Films Grand Huit,Miyu Productions,Court-métrage,"Enfance, Famille, Société",2019
https://www.unifrance.org/film/44200/les-visages-de-la-victoire,Les Visages de la victoire,Lyèce Boukhitine,Fiction,null,Comic Strip Production,null,Long-métrage,null,2019
https://www.unifrance.org/film/47967/vivre-et-chanter,Vivre et chanter,Johnny Ma,Fiction,Drame,House on Fire,null,Long-métrage,null,2019
https://www.unifrance.org/film/50942/vortex,Vortex,Christophe Karabache,Fiction,"Drame, Fantastique",VisioSfeir,null,Long-métrage,null,2019
https://www.unifrance.org/film/49615/visions-chamaniques,Visions chamaniques,David Paquin,Documentaire,null,Jupiter Communications,null,Long-métrage,null,2019
https://www.unifrance.org/film/47433/le-voyage-de-marta,Le Voyage de Marta,Neus Ballús,Fiction,Comédie dramatique,Les Films Hatari,Les Films Hatari,Long-métrage,null,undefined
https://www.unifrance.org/film/45908/vous-etes-jeunes-vous-etes-beaux,"Vous êtes jeunes, vous êtes beaux",Franchin Don,Fiction,Drame,Koi Films,"K'ien Productions, Alta Media Productions",Long-métrage,null,2019
https://www.unifrance.org/film/45977/ibiza,Ibiza,Arnaud Lemort,Fiction,Comédie,Atelier de Production,"France 2 Cinéma, C8 Films, Canal+, OCS",Long-métrage,null,2018
https://www.unifrance.org/film/44135/silvio-et-les-autres,Silvio et les autres,Paolo Sorrentino,Fiction,"Biopic, Drame, Portrait",Pathé Production,"Pathé Films, France 2 Cinéma",Long-métrage,Politique,2018
https://www.unifrance.org/film/45614/grace-a-dieu,Grâce à Dieu,François Ozon,Fiction,Drame,Mandarin & Compagnie (ex-Mandarin Production),"France 2 Cinéma, FOZ",Long-métrage,"Sexualité, Religion, Spiritualité, Enfance",2018
https://www.unifrance.org/film/45641/nous-finirons-ensemble,Nous finirons ensemble,Guillaume Canet,Fiction,Comédie dramatique,Trésor Films,"Caneo Films, EuropaCorp, M6 Films",Long-métrage,null,2018
https://www.unifrance.org/film/45506/nicky-larson-et-le-parfum-de-cupidon,Nicky Larson et le parfum de Cupidon,Philippe Lacheau,Fiction,"Comédie, Policier, Action",Les Films du 24,M6 Films,Long-métrage,null,2018
https://www.unifrance.org/film/44710/high-life,High Life,Claire Denis,Fiction,Science-fiction,Alcatraz Films,Arte France Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/45181/les-invisibles,Les Invisibles,Louis-Julien Petit,Fiction,Comédie,Elemiah,"France 3 Cinéma, Pictanovo",Long-métrage,null,2018
https://www.unifrance.org/film/46804/les-plus-belles-annees-d-une-vie,Les Plus Belles Années d'une vie,Claude Lelouch,Fiction,Comédie dramatique,Les Films 13,France 2 Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/45470/edmond,Edmond,Alexis Michalik,Fiction,"Comédie, Drame, Historique, Portrait",Légende,"Gaumont, France 2 Cinéma, Rosemonde Films, C2M Productions",Long-métrage,"Théâtre, Littérature",2018
https://www.unifrance.org/film/44808/pupille,Pupille,Jeanne Herry,Fiction,Drame,Chi-Fou-Mi Productions,"STUDIOCANAL, France 3 Cinéma",Long-métrage,null,2018
https://www.unifrance.org/film/45743/heureux-comme-lazzaro,Heureux comme Lazzaro,Alice Rohrwacher,Fiction,Drame,Ad Vitam,Arte France Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/45597/l-homme-fidele,L'Homme fidèle,Louis Garrel,Fiction,"Comédie, Romance",Why Not Productions,null,Long-métrage,null,2018
https://www.unifrance.org/film/45746/les-eternels,Les Éternels,Jia Zhang-Ke,Fiction,"Drame, Romance",MK Productions,Arte France Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/46562/just-a-gigolo,Just a Gigolo,Olivier Baroux,Fiction,Comédie,Eskwad,"TF1 Films Production, TF1 Studio",Long-métrage,null,2018
https://www.unifrance.org/film/47488/it-must-be-heaven,It Must Be Heaven,Elia Suleiman,Fiction,Comédie dramatique,Rectangle Productions,null,Long-métrage,Identité,2018
https://www.unifrance.org/film/44856/sunset,Sunset,László Nemes,Fiction,"Drame, Historique",Playtime,Playtime,Long-métrage,null,undefined
https://www.unifrance.org/film/43026/en-liberte,En liberté !,Pierre Salvadori,Fiction,Drame,Les Films Pelléas,"Tovo Films, Chaocorp Distribution, CN6 Productions, France 2 Cinéma",Long-métrage,null,2018
https://www.unifrance.org/film/44769/amanda,Amanda,Mikhaël Hers,Fiction,Drame,Nord-Ouest Films,Arte France Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/45312/synonymes,Synonymes,Nadav Lapid,Fiction,Comédie dramatique,SBS Productions,null,Long-métrage,null,2018
https://www.unifrance.org/film/46407/le-jeune-ahmed,Le Jeune Ahmed,"Luc Dardenne, Jean-Pierre Dardenne",Fiction,Drame,Archipel 35 / Archipel 33,France 2 Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/45669/alice-et-le-maire,Alice et le maire,Nicolas Pariser,Fiction,Comédie dramatique,Bizibi,"Arte France Cinéma, Auvergne-Rhône-Alpes Cinéma, Les Films du 10",Long-métrage,Politique,2018
https://www.unifrance.org/film/44637/les-estivants,Les Estivants,Valeria Bruni-Tedeschi,Fiction,Comédie dramatique,Ad Vitam,France 3 Cinéma,Long-métrage,null,2018
https://www.unifrance.org/film/46684/joyeuse-retraite,Joyeuse retraite !,Fabrice Bracq,Fiction,Comédie,Les Films Manuel Munz,"M6 Films, OCS, M6",Long-métrage,null,2018
https://www.unifrance.org/film/45394/un-grand-voyage-vers-la-nuit,Un grand voyage vers la nuit,Bi Gan,Fiction,Drame,CG Cinéma,null,Long-métrage,null,2018
https://www.unifrance.org/film/44828/el-reino,El reino,Rodrigo Sorogoyen,Fiction,"Policier, Thriller",Mondex et Cie,null,Long-métrage,null,2018
https://www.unifrance.org/film/47199/sibyl,Sibyl,Justine Triet,Fiction,Comédie,Les Films Pelléas,"France 2 Cinéma, Les Films de Pierre, Page 114, Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2018
https://www.unifrance.org/film/45944/les-crevettes-pailletees,Les Crevettes Pailletées,"Cédric Le Gallo, Maxime Govare",Fiction,Comédie,Les Improductibles,Charades,Long-métrage,null,2018
https://www.unifrance.org/film/45482/mon-bebe,Mon bébé,Lisa Azuelos,Fiction,Comédie dramatique,Love Is In The Air,"France 2 Cinéma, C8 Films, Chaocorp Distribution",Long-métrage,Maternité,2018
https://www.unifrance.org/film/46704/au-nom-de-la-terre,Au nom de la terre,Edouard Bergeon,Fiction,Drame,Nord-Ouest Films,"France 2 Cinéma, Caneo Films",Long-métrage,Monde rural,2018
https://www.unifrance.org/film/45051/une-intime-conviction,Une intime conviction,Antoine Raimbault,Fiction,Drame,Delante Productions,Delante Cinéma,Long-métrage,Justice,2018
